latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2026-05-12T13:00,10.2,5.5,253,1014.6,55
2026-05-12T14:00,11,5.7,252,1014.4,54
2026-05-12T15:00,10.4,6.3,230,1013.9,60
2026-05-12T16:00,10.6,5.1,223,1013.5,62
2026-05-12T17:00,10.5,4.6,220,1013.3,63
2026-05-12T18:00,10.1,3,212,1013.2,66
2026-05-12T19:00,9.6,3.4,190,1012.3,71
2026-05-12T20:00,8.9,2.3,160,1011.4,75
2026-05-12T21:00,8.3,1.8,167,1011.3,78
2026-05-12T22:00,8.1,2.3,211,1011.2,76
2026-05-12T23:00,8.1,2.6,207,1010.7,78
2026-05-13T00:00,7.3,2.7,225,1010.4,83
2026-05-13T01:00,6.9,3.1,202,1009.6,87
2026-05-13T02:00,8.1,4.3,246,1008.9,87
2026-05-13T03:00,8,3.8,255,1008.7,91
2026-05-13T04:00,7.5,1.8,238,1008.4,96
2026-05-13T05:00,7.2,1.6,225,1008.2,99
2026-05-13T06:00,7.8,3,230,1008,95
2026-05-13T07:00,8.4,4.5,214,1007.3,91
2026-05-13T08:00,9.2,4.7,225,1006.4,87
2026-05-13T09:00,10.8,6.6,246,1005.3,71
2026-05-13T10:00,11.4,7.8,217,1004.6,61
2026-05-13T11:00,11,9,257,1003.4,70
2026-05-13T12:00,8.9,6.2,226,1004,92
2026-05-13T13:00,8.9,10.2,241,1003.1,88
2026-05-13T14:00,10.3,7.1,249,1002.7,77
2026-05-13T15:00,9.1,6.1,215,1002.5,81
2026-05-13T16:00,9.8,6.5,187,1002.1,80
2026-05-13T17:00,8.7,7.8,251,1001.5,88
2026-05-13T18:00,8.6,6.9,262,1001.6,88
2026-05-13T19:00,7.7,5.5,247,1002.2,89
2026-05-13T20:00,6.9,5.6,250,1001.9,97
2026-05-13T21:00,6.6,5.5,231,1001.9,92
2026-05-13T22:00,6.1,3.6,216,1002.2,93
2026-05-13T23:00,5.9,4.1,251,1002.3,94
2026-05-14T00:00,5.5,2.5,198,1001.9,99
2026-05-14T01:00,5.3,3.6,225,1001.7,96
2026-05-14T02:00,5.4,3.3,234,1001.7,99
2026-05-14T03:00,5.4,4,256,1001.6,97
2026-05-14T04:00,5.3,3,259,1001.6,97
2026-05-14T05:00,5.3,1.9,233,1001.6,99
2026-05-14T06:00,5.9,4.2,259,1001.2,94
2026-05-14T07:00,6,3.9,237,1001.2,94
2026-05-14T08:00,7.2,4.9,247,1000.7,86
2026-05-14T09:00,8.1,4.5,236,999.9,83
2026-05-14T10:00,9.2,5.1,266,999.5,74
2026-05-14T11:00,7.2,0.6,72,999.5,83
2026-05-14T12:00,8.3,5.7,229,999.5,71
2026-05-14T13:00,9.7,5.2,243,998.7,66
2026-05-14T14:00,10,3.7,313,999,63
2026-05-14T15:00,9.7,5.7,301,998.9,65
2026-05-14T16:00,7.8,4.7,358,999,77
2026-05-14T17:00,8.9,2.4,351,998.9,69
2026-05-14T18:00,8.2,4.1,329,999.5,76
2026-05-14T19:00,6.9,3.2,313,1000,83
2026-05-14T20:00,6.2,3.9,327,1000.7,87
2026-05-14T21:00,5.9,2.2,10,1001,89
2026-05-14T22:00,4.9,2,29,1001.3,96
2026-05-14T23:00,4.8,3,349,1001.7,98
2026-05-15T00:00,4.7,4,337,1001.5,98
2026-05-15T01:00,4.9,3.7,3,1002,95
2026-05-15T02:00,4.7,4.9,355,1002.3,98
2026-05-15T03:00,4.5,4.1,360,1002.4,97
2026-05-15T04:00,4.2,3.9,351,1003.2,98
2026-05-15T05:00,4.9,4.2,347,1003.6,98
2026-05-15T06:00,6.4,5,347,1003.8,87
2026-05-15T07:00,8.1,3.9,9,1004,79
2026-05-15T08:00,9,5,344,1004.5,67
2026-05-15T09:00,9.5,4.7,325,1004.5,65
2026-05-15T10:00,9.5,5.9,311,1004.9,66
2026-05-15T11:00,10.5,4.3,321,1004.6,63
2026-05-15T12:00,10.5,5.2,285,1004.6,64
2026-05-15T13:00,8.6,6.2,314,1005.3,84
2026-05-15T14:00,9.7,6.7,311,1005.4,69
2026-05-15T15:00,10.5,5.1,310,1005.4,63
2026-05-15T16:00,8.8,6.7,338,1006.3,78
2026-05-15T17:00,8.9,3.9,323,1006.4,76
2026-05-15T18:00,7.6,5.9,278,1007.2,80
2026-05-15T19:00,6.9,6.3,342,1007.2,80
2026-05-15T20:00,6.1,3.9,340,1007.5,86
2026-05-15T21:00,5.7,2.2,322,1007.8,87
2026-05-15T22:00,5.1,2.4,331,1008,90
2026-05-15T23:00,4.5,1.3,297,1008.2,92
2026-05-16T00:00,3.4,0.4,360,1008.8,97
2026-05-16T01:00,3.6,2,6,1009.1,93
2026-05-16T02:00,3.3,1.6,346,1009.3,95
2026-05-16T03:00,3.3,1.8,354,1009,95
2026-05-16T04:00,2.6,1.2,51,1009.5,96
2026-05-16T05:00,3.3,1.6,346,1009.3,94
2026-05-16T06:00,5,1.4,45,1009.5,96
2026-05-16T07:00,6.7,2.5,180,1010.5,85
2026-05-16T08:00,8.1,4.1,211,1010.2,77
2026-05-16T09:00,8.6,4.7,199,1010.2,79
2026-05-16T10:00,9,5.3,186,1010.4,74
2026-05-16T11:00,8.5,3,195,1010.1,86
2026-05-16T12:00,9.7,5.1,169,1010.2,82
2026-05-16T13:00,10.5,2.3,200,1009.8,71
2026-05-16T14:00,8.9,9.3,260,1009.5,86
2026-05-16T15:00,9.5,2.4,284,1010.3,79
2026-05-16T16:00,10.3,2.3,211,1010.5,76
2026-05-16T17:00,9.9,1.7,126,1010.4,77
2026-05-16T18:00,10.2,1,281,1011.3,72
2026-05-16T19:00,9.2,2,174,1011.5,75
2026-05-16T20:00,7.4,2.2,135,1011.9,89
2026-05-16T21:00,6.4,1.2,99,1012.8,95
2026-05-16T22:00,4.7,2.4,99,1012.9,97
2026-05-16T23:00,4.9,2.1,139,1013.2,99
2026-05-17T00:00,5.4,2.7,98,1013.3,97
2026-05-17T01:00,5.8,2.5,72,1012.8,97
2026-05-17T02:00,6.3,2.6,117,1013,95
2026-05-17T03:00,6.4,2,79,1013.1,94
2026-05-17T04:00,6.5,1.9,143,1013.2,95
2026-05-17T05:00,6.6,1.6,180,1013,95
2026-05-17T06:00,6.8,3.1,150,1013.3,99
2026-05-17T07:00,7.9,5,138,1013.4,96
2026-05-17T08:00,8.4,6.5,159,1013.1,97
2026-05-17T09:00,9,6.3,169,1013.2,97
2026-05-17T10:00,9.9,6.2,180,1013.3,93
2026-05-17T11:00,9.8,5.3,190,1013.3,95
2026-05-17T12:00,11.5,5.7,176,1013.2,89
2026-05-17T13:00,11.8,5.9,171,1012.8,86
2026-05-17T14:00,12.4,5.1,176,1012.3,83
2026-05-17T15:00,11.8,4.6,168,1011.9,91
2026-05-17T16:00,12.2,7.7,156,1011.8,92
2026-05-17T17:00,11.5,2.8,129,1011.9,95
2026-05-17T18:00,11.1,5.3,129,1011.8,99
2026-05-17T19:00,10.1,4.3,300,1012.6,93
2026-05-17T20:00,9.2,1.5,140,1012.5,98
2026-05-17T21:00,8.9,2.4,125,1012.8,100
2026-05-17T22:00,9,2.3,132,1013.1,99
2026-05-17T23:00,9,2.5,122,1013,99
2026-05-18T00:00,9,0.9,153,1013,98
2026-05-18T01:00,8.6,0.6,288,1013.5,100
2026-05-18T02:00,8.7,0.7,146,1013.8,100
2026-05-18T03:00,8.6,1,292,1013.6,100
2026-05-18T04:00,8.5,1,233,1013.9,100
2026-05-18T05:00,8.2,2,299,1014.1,96
2026-05-18T06:00,8.7,3.1,252,1014.7,95
2026-05-18T07:00,9.5,2.6,243,1015,90
2026-05-18T08:00,10.4,3.8,258,1014.8,81
2026-05-18T09:00,11.4,4.2,236,1015.2,76
2026-05-18T10:00,11.9,4.7,251,1015.1,71
2026-05-18T11:00,12.7,3.9,233,1014.9,69
2026-05-18T12:00,12.7,3.7,208,1014.6,68
2026-05-18T13:00,11.6,3,230,1015.2,80
2026-05-18T14:00,10.9,6.5,229,1015.1,80
2026-05-18T15:00,11.8,4.2,242,1014.2,82
2026-05-18T16:00,12.7,4.9,270,1015.2,64
2026-05-18T17:00,11.9,3.9,279,1015.1,73
2026-05-18T18:00,11.8,2,241,1015.5,75
2026-05-18T19:00,10.8,2.6,197,1016,78
2026-05-18T20:00,9.1,2.2,142,1016.3,87
2026-05-18T21:00,8.3,1.8,77,1016.4,96
2026-05-18T22:00,8.5,1.2,90,1016.7,96
2026-05-18T23:00,8.2,1.7,36,1016.7,99
2026-05-19T00:00,7.8,2.1,85,1016.9,98
2026-05-19T01:00,7.4,0.8,360,1016.9,96
2026-05-19T02:00,7.8,2,96,1016.7,97
2026-05-19T03:00,7.5,1.8,84,1016.6,97
2026-05-19T04:00,8,2.8,124,1016.9,97
2026-05-19T05:00,9,2.6,126,1016.9,98
2026-05-19T06:00,9.4,3.1,150,1017.5,97
2026-05-19T07:00,9.7,4.7,128,1017.5,96
2026-05-19T08:00,10.6,4.6,126,1016.9,98
2026-05-19T09:00,12.6,6.4,157,1016.8,86
2026-05-19T10:00,12.5,7.3,160,1016.8,88
2026-05-19T11:00,13.4,8.4,172,1016.5,79
2026-05-19T12:00,14.2,9.3,176,1016,75
2026-05-19T13:00,14.3,7.7,190,1016.5,76
2026-05-19T14:00,13.4,6.3,198,1016.2,83
2026-05-19T15:00,13.4,6.1,171,1016.2,86
2026-05-19T16:00,13.2,5.5,162,1016.1,89
2026-05-19T17:00,12.4,4.7,199,1016.1,98
2026-05-19T18:00,12.4,6,159,1016.4,99
2026-05-19T19:00,12.5,5.2,167,1016.6,99
2026-05-19T20:00,12.6,4.5,182,1016.8,96
2026-05-19T21:00,12.5,4.7,173,1017.2,96
2026-05-19T22:00,12.5,5.1,173,1017.5,97
2026-05-19T23:00,12.4,4.8,192,1017.6,96
2026-05-20T00:00,12.2,3.8,192,1017.8,97
2026-05-20T01:00,12.1,3.9,198,1017.9,97
2026-05-20T02:00,12.4,3.6,196,1018.7,96
2026-05-20T03:00,12.2,4.3,207,1018.9,97
2026-05-20T04:00,12,4.4,209,1019.1,97
2026-05-20T05:00,12.2,4.3,216,1019.9,94
2026-05-20T06:00,12.1,5,219,1020.4,92
2026-05-20T07:00,12.2,4.7,218,1020.9,92
2026-05-20T08:00,13.1,6.4,235,1021.8,81
2026-05-20T09:00,13.1,5.9,229,1022.1,83
2026-05-20T10:00,13.6,8.1,255,1022.5,86
2026-05-20T11:00,13.4,5.8,250,1022.9,88
2026-05-20T12:00,14.4,4.4,238,1022.6,87
2026-05-20T13:00,14.7,5,244,1023.1,85
2026-05-20T14:00,16.9,5.6,234,1023.5,70
2026-05-20T15:00,17.1,6.6,258,1023.7,67
2026-05-20T16:00,16.6,5.8,270,1024.3,70
2026-05-20T17:00,15.6,4.6,255,1024.7,77
2026-05-20T18:00,15.2,4.7,270,1025.3,81
2026-05-20T19:00,14.6,2.5,288,1025.5,87
2026-05-20T20:00,13.7,2.5,266,1026,91
2026-05-20T21:00,12.9,1.1,301,1026.2,95
2026-05-20T22:00,11.9,1.4,98,1027.2,95
2026-05-20T23:00,11.3,1.2,81,1027.2,97
2026-05-21T00:00,10.8,1,37,1027.8,97
2026-05-21T01:00,10.4,1.7,36,1028.2,97
2026-05-21T02:00,10.1,1,68,1028.4,98
2026-05-21T03:00,9.1,2.3,66,1028.2,99
2026-05-21T04:00,8.7,1.2,51,1028.5,100
2026-05-21T05:00,9,1.2,51,1028.6,99
2026-05-21T06:00,11.3,1.8,108,1029.2,98
2026-05-21T07:00,14.1,1.9,135,1029.7,92
2026-05-21T08:00,15.4,2.6,171,1029.3,82
2026-05-21T09:00,16.4,1,180,1028.8,75
2026-05-21T10:00,17.5,1.6,194,1028.6,69
2026-05-21T11:00,18.6,1.7,159,1028.3,65
2026-05-21T12:00,19.4,0.7,146,1027.9,60
2026-05-21T13:00,19.7,1.3,207,1027.9,57
2026-05-21T14:00,20.7,0.5,225,1027.7,53
2026-05-21T15:00,18.2,2.6,197,1027.2,78
2026-05-21T16:00,18.6,0.9,63,1027.3,78
2026-05-21T17:00,19.5,0.4,63,1027.1,69
2026-05-21T18:00,19.4,1.2,342,1026.7,61
2026-05-21T19:00,17.6,0.8,270,1027,66
2026-05-21T20:00,15.4,0.4,27,1026.7,77
2026-05-21T21:00,13.4,0.8,256,1026.6,84
2026-05-21T22:00,12.7,1.4,286,1026.8,85
2026-05-21T23:00,11.5,1.2,279,1026.9,89
